employee_id,age,experience_years,department,education_level,work_mode,job_level,salary,training_hours,projects_completed,average_monthly_hours,on_time_delivery_rate,absenteeism_days,satisfaction_score,manager_feedback_score,peer_feedback_score,overtime_hours,promotions_last_5_years,performance_score,performance_band
EMP1854,32,7,HR,Bachelor,Hybrid,2,660285,62,3,157,0.91,4,7.2,6.8,7.4,6,1,61.8,Medium
EMP1855,52,30,Finance,MBA,Onsite,6,1909502,50,4,164,0.74,3,6.0,7.9,7.9,16,1,68.9,Medium
EMP1856,30,5,Operations,Bachelor,Onsite,2,643237,26,5,164,0.71,3,5.0,7.1,7.7,7,0,47.7,Low
EMP1857,24,0,Finance,Bachelor,Hybrid,1,259389,20,7,156,0.94,3,7.8,5.7,4.9,9,3,52.2,Medium
EMP1858,46,23,IT,Master,Onsite,6,1711628,14,5,175,1.0,5,6.3,5.7,7.4,17,0,48.1,Low
EMP1859,50,27,IT,Bachelor,Remote,6,1903549,57,8,177,0.7,3,7.7,8.0,8.8,1,1,81.4,High
EMP1860,56,29,Operations,Bachelor,Hybrid,6,2005117,23,3,152,0.77,5,7.4,5.9,7.2,31,0,39.6,Low
EMP1861,55,31,IT,Master,Hybrid,6,2004799,57,8,140,0.91,3,6.1,4.6,5.2,4,0,59.1,Medium
EMP1862,26,5,Sales,Bachelor,Onsite,2,611741,43,4,176,0.77,3,8.5,7.1,6.5,3,4,59.6,Medium
EMP1863,49,24,IT,Master,Remote,6,1833514,40,6,180,0.85,6,5.8,6.1,7.8,17,0,48.1,Low
EMP1864,52,28,Finance,Bachelor,Onsite,6,2015715,30,6,183,0.87,1,8.7,5.1,9.5,22,0,57.1,Medium
EMP1865,47,23,Operations,Bachelor,Onsite,6,1754366,45,5,180,0.71,4,8.9,7.0,4.3,9,0,60.5,Medium
EMP1866,51,26,Sales,Bachelor,Onsite,6,1856874,35,5,198,0.83,4,8.5,8.1,7.5,3,1,72.9,Medium
EMP1867,52,25,Operations,MBA,Hybrid,6,1744744,29,3,188,0.78,3,6.5,6.9,5.7,5,1,28.4,Low
EMP1868,38,16,IT,Diploma,Remote,5,1355931,45,4,218,0.63,4,10.0,5.3,7.7,4,0,59.0,Medium
EMP1869,23,0,Sales,Bachelor,Onsite,1,312098,33,4,226,0.66,5,7.0,7.6,7.8,14,1,45.8,Low
EMP1870,38,17,Operations,Diploma,Remote,5,1393026,23,3,138,0.7,3,7.2,8.5,6.7,11,0,43.3,Low
EMP1871,29,4,Finance,Master,Onsite,2,538357,44,5,130,0.89,1,6.8,10.0,7.9,15,1,71.3,Medium
EMP1872,26,3,IT,Master,Hybrid,1,446353,34,5,170,0.9,3,5.0,9.1,8.6,15,0,56.5,Medium
EMP1873,26,4,Operations,Master,Onsite,2,578207,42,6,179,0.87,4,8.9,5.4,6.8,19,1,51.2,Medium
EMP1874,47,22,Finance,Master,Hybrid,6,1672313,28,5,169,0.83,4,5.9,8.2,5.1,9,0,44.2,Low
EMP1875,40,17,Sales,MBA,Hybrid,5,1389686,17,8,183,0.83,5,8.3,7.3,9.0,6,0,82.2,High
EMP1876,41,18,Operations,Master,Hybrid,5,1381040,61,5,165,0.81,2,8.7,5.2,8.2,13,0,69.5,Medium
EMP1877,48,25,IT,Master,Onsite,6,1727835,58,6,158,0.83,7,7.8,7.3,7.8,12,2,84.4,High
EMP1878,41,19,HR,Bachelor,Remote,5,1536239,48,5,160,0.84,2,5.7,9.8,6.0,14,2,73.7,Medium
EMP1879,44,23,IT,Bachelor,Remote,6,1829462,29,5,166,0.61,5,6.3,8.7,8.4,6,3,65.2,Medium
EMP1880,25,0,Finance,Master,Hybrid,1,342371,30,8,185,0.69,0,2.5,5.4,9.9,17,0,41.6,Low
EMP1881,52,32,IT,Bachelor,Hybrid,6,2043800,56,4,161,0.66,2,6.6,6.9,6.8,3,0,56.0,Medium
EMP1882,38,16,Sales,Bachelor,Hybrid,5,1281340,30,5,165,0.91,1,8.1,7.6,7.1,8,0,68.9,Medium
EMP1883,27,2,IT,Bachelor,Onsite,1,435455,26,8,180,0.98,4,6.4,4.3,5.5,21,1,50.5,Medium
EMP1884,51,30,Sales,Bachelor,Remote,6,2087055,63,5,166,0.52,3,5.9,4.4,6.0,3,2,42.9,Low
EMP1885,48,23,IT,Master,Onsite,6,1644355,34,7,190,0.97,6,6.3,7.1,5.5,20,1,59.7,Medium
EMP1886,23,0,HR,Master,Hybrid,1,313783,62,5,153,0.79,3,8.7,7.2,7.2,1,0,67.6,Medium
EMP1887,28,3,HR,Bachelor,Onsite,1,464796,14,3,150,0.9,4,6.7,4.1,6.5,0,1,26.9,Low
EMP1888,22,0,Marketing,Bachelor,Onsite,1,363228,43,4,175,0.84,5,9.8,7.5,7.5,0,0,57.6,Medium
EMP1889,31,11,Finance,Bachelor,Hybrid,3,937819,66,5,177,0.95,7,5.9,8.5,5.8,13,3,57.3,Medium
EMP1890,25,0,HR,Bachelor,Hybrid,1,241809,35,6,154,0.81,5,7.1,6.6,6.8,18,0,56.9,Medium
EMP1891,47,25,Operations,Master,Remote,6,1826059,31,2,194,0.62,6,6.1,7.0,5.7,22,0,25.2,Low
EMP1892,40,14,Sales,Master,Remote,4,1216239,17,3,205,0.77,3,10.0,7.8,7.3,22,0,60.6,Medium
EMP1893,57,35,IT,Master,Onsite,6,2240870,51,6,159,0.84,3,7.1,7.6,4.7,19,1,65.8,Medium
EMP1894,48,27,Operations,Master,Onsite,6,1905262,23,10,197,0.75,10,10.0,4.4,7.2,5,1,63.8,Medium
EMP1895,44,18,HR,Diploma,Onsite,5,1386275,34,4,127,0.86,7,6.1,5.5,6.6,5,1,21.5,Low
EMP1896,40,13,IT,MBA,Hybrid,4,1072711,16,5,189,0.77,8,9.2,6.3,7.3,18,0,46.2,Low
EMP1897,23,0,Finance,Master,Hybrid,1,371321,58,7,155,0.71,4,7.0,5.6,4.7,23,0,34.5,Low
EMP1898,24,0,IT,Master,Remote,1,339374,52,3,188,0.65,6,8.1,9.1,7.9,4,2,60.7,Medium
EMP1899,44,23,IT,Bachelor,Hybrid,6,1729518,35,3,153,0.73,3,4.8,7.9,6.6,22,0,42.0,Low
EMP1900,22,0,Marketing,Diploma,Onsite,1,395105,18,3,169,0.8,2,7.4,5.2,7.3,0,2,31.1,Low
EMP1901,23,0,IT,Bachelor,Hybrid,1,267257,58,4,155,0.54,4,5.1,6.6,4.4,15,4,38.6,Low
EMP1902,29,8,Marketing,Bachelor,Hybrid,3,792398,30,3,166,0.69,0,7.2,8.6,5.3,11,0,54.6,Medium
EMP1903,53,32,Operations,Diploma,Hybrid,6,2117896,18,1,203,0.54,3,4.4,5.9,6.5,10,0,18.4,Low
EMP1904,38,12,Sales,Master,Onsite,4,1041784,9,4,168,0.71,5,6.6,8.2,8.9,12,0,46.7,Low
EMP1905,47,25,Marketing,Bachelor,Onsite,6,1834156,25,5,208,0.92,3,8.6,9.0,7.7,5,0,77.2,High
EMP1906,36,10,Marketing,Bachelor,Hybrid,3,900630,13,6,163,0.64,3,7.7,8.7,7.2,16,0,66.9,Medium
EMP1907,28,7,Operations,Bachelor,Onsite,2,655373,26,6,197,0.86,3,4.8,7.2,5.7,12,1,45.3,Low
EMP1908,35,13,HR,Master,Hybrid,4,1118288,46,4,141,1.0,2,3.8,8.8,5.5,19,2,66.7,Medium
EMP1909,25,3,IT,Bachelor,Onsite,1,463516,29,7,165,0.95,3,7.6,6.1,7.4,25,0,59.0,Medium
EMP1910,49,27,Sales,Diploma,Hybrid,6,1931734,40,10,160,0.8,8,9.3,10.0,8.0,13,1,99.8,High
EMP1911,28,3,Sales,Diploma,Hybrid,1,474657,24,7,198,0.88,1,5.3,7.3,7.3,5,1,59.5,Medium
EMP1912,35,8,IT,Master,Remote,3,843057,36,4,173,0.62,4,10.0,8.6,9.4,3,0,62.5,Medium
EMP1913,57,30,Sales,Master,Onsite,6,2036014,64,3,132,0.59,7,6.8,6.4,6.0,26,2,31.5,Low
EMP1914,43,18,IT,Bachelor,Onsite,5,1400588,30,7,146,0.78,2,3.7,7.6,7.3,25,1,54.5,Medium
EMP1915,38,17,Operations,Bachelor,Onsite,5,1329189,41,9,152,0.83,5,4.3,7.7,4.6,19,0,46.3,Low
EMP1916,41,14,IT,Master,Hybrid,4,1174441,12,2,187,0.91,3,8.0,5.5,7.3,12,0,52.9,Medium
EMP1917,50,26,IT,Bachelor,Onsite,6,1823343,58,5,184,0.71,6,7.0,5.5,9.1,19,1,48.5,Low
EMP1918,31,7,IT,Bachelor,Hybrid,2,789491,28,9,165,0.8,3,9.2,6.6,5.5,22,2,63.8,Medium
EMP1919,44,19,IT,Bachelor,Onsite,5,1522109,51,5,160,0.8,2,4.9,8.6,8.2,7,1,71.9,Medium
EMP1920,53,27,IT,Bachelor,Onsite,6,1916641,33,3,183,0.76,4,7.0,4.2,9.0,12,1,53.1,Medium
EMP1921,42,15,IT,Bachelor,Hybrid,4,1223923,44,1,150,0.77,8,6.8,6.4,6.0,3,2,36.5,Low
EMP1922,38,14,IT,Master,Hybrid,4,1155602,45,4,178,0.68,3,6.6,8.9,7.7,11,1,69.9,Medium
EMP1923,27,3,IT,MBA,Remote,1,391943,28,3,177,0.81,1,6.2,5.1,9.2,24,0,42.4,Low
EMP1924,30,5,HR,Master,Hybrid,2,604191,51,7,165,0.8,1,6.2,8.8,7.3,21,0,71.9,Medium
EMP1925,56,34,Finance,MBA,Hybrid,6,2205070,24,2,177,0.73,3,7.1,5.2,8.1,13,1,59.7,Medium
EMP1926,41,19,HR,Bachelor,Hybrid,5,1466472,47,5,172,0.86,3,7.3,5.5,4.5,0,0,61.7,Medium
EMP1927,32,7,HR,MBA,Hybrid,2,728476,29,3,179,0.9,2,7.2,6.7,7.8,7,2,62.6,Medium
EMP1928,37,17,IT,Master,Onsite,5,1411066,40,4,146,0.86,4,8.7,9.7,7.7,13,3,88.2,High
EMP1929,42,20,IT,Bachelor,Hybrid,6,1535392,28,5,181,0.65,6,4.9,5.9,5.1,10,0,32.6,Low
EMP1930,41,16,IT,Diploma,Hybrid,5,1285846,36,11,188,0.79,7,3.9,4.3,5.6,12,0,28.9,Low
EMP1931,47,20,Marketing,Bachelor,Onsite,6,1642542,19,8,176,0.67,4,8.4,4.8,7.8,14,3,59.6,Medium
EMP1932,31,7,Operations,Bachelor,Hybrid,2,743549,39,7,181,0.79,3,5.3,8.3,6.6,8,0,70.2,Medium
EMP1933,45,22,Operations,Bachelor,Hybrid,6,1640461,36,10,168,0.67,3,6.2,4.9,8.6,12,1,69.1,Medium
EMP1934,37,14,Sales,Bachelor,Hybrid,4,1154639,27,4,186,0.93,2,5.8,8.7,7.4,11,1,62.5,Medium
EMP1935,55,30,Sales,Bachelor,Onsite,6,2014864,34,6,171,0.87,6,5.8,7.0,7.1,6,1,67.1,Medium
EMP1936,27,3,HR,Master,Hybrid,1,456578,37,7,149,0.92,3,4.5,6.9,6.8,27,1,55.2,Medium
EMP1937,27,7,Marketing,MBA,Remote,2,728634,26,4,185,0.91,8,5.9,7.3,7.4,8,0,44.5,Low
EMP1938,38,14,Marketing,Bachelor,Onsite,4,1286749,33,4,141,0.75,5,7.8,5.7,8.1,0,0,48.8,Low
EMP1939,40,17,Marketing,Master,Onsite,5,1374487,20,6,175,0.73,8,6.8,7.1,7.7,26,0,45.6,Low
EMP1940,46,21,Operations,Bachelor,Onsite,6,1648129,70,3,163,0.99,2,7.6,5.1,6.4,5,0,64.1,Medium
EMP1941,36,9,Finance,MBA,Onsite,3,780676,51,5,162,0.76,4,6.0,8.9,8.7,19,0,73.4,Medium
EMP1942,54,27,Marketing,Bachelor,Remote,6,1860755,39,3,173,0.62,5,8.2,5.4,7.9,7,1,56.2,Medium
EMP1943,39,15,Marketing,Bachelor,Hybrid,4,1266440,53,3,157,0.9,7,6.0,7.6,7.5,17,1,46.4,Low
EMP1944,26,4,HR,Master,Onsite,2,590115,5,7,179,0.8,3,3.4,5.3,7.1,12,0,34.7,Low
EMP1945,26,3,Operations,Master,Onsite,1,235544,0,4,171,0.96,4,7.3,6.1,7.7,20,0,52.3,Medium
EMP1946,57,35,IT,MBA,Remote,6,2278701,29,4,159,0.81,10,8.0,6.3,4.4,10,0,32.6,Low
EMP1947,26,0,Operations,Master,Onsite,1,415908,14,4,194,0.78,2,5.9,10.0,7.3,7,0,45.4,Low
EMP1948,56,30,Marketing,MBA,Hybrid,6,1920204,31,5,174,0.96,6,8.7,6.9,9.3,14,2,65.8,Medium
EMP1949,32,6,IT,Bachelor,Onsite,2,735969,38,4,181,0.6,7,5.4,5.7,7.3,9,0,18.5,Low
EMP1950,25,3,Sales,Bachelor,Onsite,1,316402,49,6,195,0.71,3,7.9,6.2,7.1,0,0,52.5,Medium
EMP1951,32,10,IT,Bachelor,Hybrid,3,956899,18,2,195,0.67,6,9.6,4.6,6.2,7,0,21.1,Low
EMP1952,44,18,Marketing,Bachelor,Onsite,5,1409567,41,7,180,0.52,1,6.9,6.7,7.7,35,2,67.4,Medium
EMP1953,37,13,Marketing,Bachelor,Hybrid,4,997501,35,6,165,0.88,4,6.4,9.7,6.7,0,2,69.0,Medium
EMP1954,50,25,Sales,Master,Onsite,6,1817306,40,4,144,0.71,6,6.6,7.4,8.8,14,2,65.7,Medium
EMP1955,43,20,Operations,Bachelor,Hybrid,6,1627541,27,4,174,0.89,3,9.4,8.3,5.8,10,1,59.0,Medium
EMP1956,36,13,IT,Master,Hybrid,4,1133194,56,7,190,0.83,5,7.4,5.5,6.4,27,0,50.3,Medium
EMP1957,44,19,IT,Master,Hybrid,5,1484241,33,5,176,0.85,5,10.0,6.6,6.2,3,1,62.7,Medium
EMP1958,56,30,Finance,Master,Onsite,6,1999416,62,5,120,0.73,2,7.2,7.2,9.6,13,0,81.0,High
EMP1959,36,14,IT,Master,Hybrid,4,1066930,23,5,186,0.69,4,5.8,5.8,6.7,17,0,45.3,Low
EMP1960,27,1,Finance,Bachelor,Remote,1,399593,46,5,187,0.79,4,5.9,7.5,6.2,11,2,47.9,Low
EMP1961,36,15,IT,Bachelor,Onsite,4,1292487,34,2,165,0.89,3,6.9,7.8,4.1,6,1,53.5,Medium
EMP1962,52,29,Finance,Master,Onsite,6,2031479,30,6,188,0.77,8,3.5,7.7,5.7,12,1,24.6,Low
EMP1963,29,2,Finance,Master,Remote,1,310606,44,8,181,0.7,5,6.0,6.7,7.7,10,1,61.7,Medium
EMP1964,56,29,Operations,Bachelor,Onsite,6,1899255,31,4,158,0.64,3,6.1,8.5,7.7,10,0,45.2,Low
EMP1965,43,16,IT,Bachelor,Hybrid,5,1277701,0,5,193,0.8,2,7.2,6.5,6.1,19,1,51.3,Medium
EMP1966,43,21,Operations,Master,Hybrid,6,1535351,0,4,147,0.71,3,9.9,6.4,6.2,15,1,59.5,Medium
EMP1967,33,7,Finance,Master,Onsite,2,707209,54,7,169,0.77,2,6.9,9.1,9.6,16,1,90.4,High
EMP1968,55,28,HR,Bachelor,Hybrid,6,1949670,53,2,167,0.75,2,3.7,5.2,10.0,15,0,30.8,Low
EMP1969,23,0,Sales,Bachelor,Hybrid,1,248487,63,5,155,0.73,1,5.3,4.3,8.6,20,2,47.4,Low
EMP1970,32,12,Finance,MBA,Onsite,4,1108856,35,4,175,0.82,7,7.2,5.6,9.2,22,1,50.4,Medium
EMP1971,37,12,IT,Bachelor,Remote,4,1100055,16,5,194,0.85,3,6.9,7.5,9.5,10,1,68.2,Medium
EMP1972,39,12,Sales,MBA,Onsite,4,1042592,29,5,192,1.0,5,9.4,8.8,10.0,19,1,83.8,High
EMP1973,39,13,IT,Bachelor,Onsite,4,1106373,35,6,183,0.87,5,8.3,5.9,6.6,2,4,45.7,Low
EMP1974,27,6,HR,Master,Remote,2,562509,20,9,139,0.97,5,8.3,9.6,5.8,0,1,86.6,High
EMP1975,30,4,Sales,Bachelor,Onsite,2,553386,60,3,146,0.68,4,6.5,6.9,9.6,27,1,61.6,Medium
EMP1976,25,5,Finance,Bachelor,Remote,2,615369,69,4,173,0.59,4,8.6,6.7,5.6,9,0,50.8,Medium
EMP1977,42,19,Marketing,Diploma,Onsite,5,1463437,42,7,169,0.78,5,5.4,5.6,5.6,14,1,47.2,Low
EMP1978,34,9,IT,Master,Hybrid,3,883943,35,3,161,0.88,1,8.3,9.8,5.6,2,1,73.8,Medium
EMP1979,42,19,Operations,Diploma,Onsite,5,1467212,16,4,204,0.86,6,6.3,6.7,6.8,2,1,53.0,Medium
EMP1980,43,18,Marketing,Bachelor,Hybrid,5,1396782,58,4,172,0.93,3,4.5,4.9,4.2,6,0,38.5,Low
EMP1981,47,26,Operations,MBA,Hybrid,6,1854309,36,7,180,0.48,5,7.7,10.0,5.0,17,1,60.9,Medium
EMP1982,41,17,Marketing,Diploma,Remote,5,1415101,31,5,188,0.93,3,9.0,7.5,6.1,8,0,68.9,Medium
EMP1983,45,20,IT,Master,Remote,6,1565225,42,6,171,0.82,3,6.1,8.1,5.3,9,2,63.0,Medium
EMP1984,43,18,Sales,Bachelor,Hybrid,5,1425879,26,3,217,0.59,7,9.3,9.4,8.5,6,0,55.4,Medium
EMP1985,45,23,IT,Master,Hybrid,6,1695691,37,3,153,0.87,1,4.2,7.8,7.0,21,0,37.7,Low
EMP1986,44,22,Marketing,Master,Hybrid,6,1627662,13,3,159,0.8,7,4.9,8.4,7.8,19,1,43.5,Low
EMP1987,33,11,Sales,Diploma,Remote,3,981143,51,4,153,0.83,3,6.6,7.0,7.7,8,1,67.7,Medium
EMP1988,30,7,IT,Bachelor,Hybrid,2,677238,33,8,198,0.9,5,6.2,8.0,6.7,17,2,73.3,Medium
EMP1989,50,26,Operations,Bachelor,Remote,6,1859307,52,4,184,0.83,5,5.7,6.8,8.4,10,2,65.4,Medium
EMP1990,34,12,IT,Bachelor,Onsite,4,1071412,32,5,160,0.6,9,7.0,6.9,7.6,9,0,35.0,Low
EMP1991,41,18,Sales,Master,Hybrid,5,1394803,33,8,154,0.76,7,6.0,7.1,6.6,12,2,55.6,Medium
EMP1992,29,7,Marketing,Diploma,Hybrid,2,688592,17,2,195,0.59,3,6.2,6.3,4.6,17,1,32.2,Low
EMP1993,37,16,IT,Bachelor,Onsite,5,1294593,46,7,177,0.86,3,7.2,7.7,7.7,5,0,78.8,High
EMP1994,41,16,Sales,Master,Onsite,5,1237709,22,8,195,0.95,7,5.7,7.7,5.2,16,1,64.2,Medium
EMP1995,44,18,Marketing,Diploma,Remote,5,1429144,28,8,169,0.63,7,6.6,8.1,7.5,32,0,45.2,Low
EMP1996,40,18,IT,Bachelor,Hybrid,5,1421577,35,2,179,0.7,3,5.8,7.9,7.1,13,0,38.7,Low
EMP1997,34,8,Sales,Bachelor,Onsite,3,862483,37,3,175,0.67,3,4.9,9.9,5.1,12,0,41.3,Low
EMP1998,56,32,IT,Master,Onsite,6,2083427,9,3,159,0.73,4,8.0,8.5,7.4,11,0,47.3,Low
EMP1999,40,19,Sales,Master,Onsite,5,1549769,32,6,167,0.83,5,9.5,6.6,7.3,16,0,53.2,Medium
EMP2000,51,29,IT,Bachelor,Hybrid,6,1956013,47,4,149,0.73,1,8.5,7.6,7.3,0,0,73.8,Medium
EMP2001,48,28,Operations,MBA,Remote,6,1886244,29,2,179,0.86,6,7.3,9.0,7.2,26,1,56.5,Medium
EMP2002,42,22,Operations,Master,Remote,6,1610315,32,4,184,0.91,2,5.8,5.5,6.1,20,1,49.3,Low
EMP2003,53,31,IT,Diploma,Hybrid,6,1978303,37,7,188,0.91,8,6.3,9.9,7.8,7,1,75.3,High
EMP2004,26,3,HR,MBA,Hybrid,1,531631,33,6,182,0.65,6,8.5,5.7,6.0,12,0,29.2,Low
EMP2005,55,29,Sales,MBA,Onsite,6,2043553,20,7,168,0.95,7,3.1,8.3,5.5,8,1,43.0,Low
EMP2006,52,31,Marketing,Master,Remote,6,2095037,34,5,198,0.96,4,6.2,6.9,7.9,14,0,59.0,Medium
EMP2007,40,14,Finance,Bachelor,Onsite,4,1115195,50,3,186,0.97,4,8.0,6.8,8.3,12,0,62.3,Medium
EMP2008,48,27,IT,Master,Onsite,6,1975563,19,7,195,0.76,4,5.0,4.9,7.8,14,1,34.3,Low
EMP2009,40,19,IT,Bachelor,Remote,5,1437414,29,5,196,0.69,6,7.5,8.3,6.7,4,0,44.4,Low
EMP2010,31,6,Operations,Master,Remote,2,646548,14,8,168,0.66,6,7.4,5.0,4.3,8,0,28.2,Low
EMP2011,50,24,Finance,Bachelor,Onsite,6,1821862,49,3,177,0.65,6,4.5,4.7,9.1,21,2,41.8,Low
EMP2012,30,6,Operations,Master,Hybrid,2,692945,34,3,184,0.78,1,6.9,8.6,4.3,8,0,51.9,Medium
EMP2013,33,13,Finance,Bachelor,Hybrid,4,1225055,22,5,149,0.88,4,5.8,9.6,7.8,0,2,73.5,Medium
EMP2014,40,20,Operations,Bachelor,Onsite,6,1582436,36,3,150,0.94,4,7.5,5.9,10.0,11,2,61.6,Medium
EMP2015,52,29,IT,Bachelor,Onsite,6,1955148,17,5,147,0.72,5,7.9,8.4,7.2,31,1,56.2,Medium
EMP2016,35,12,IT,Master,Onsite,4,1039409,19,6,168,0.78,6,7.4,8.1,7.4,19,0,57.6,Medium
EMP2017,39,12,Operations,MBA,Hybrid,4,977650,13,5,164,0.77,1,6.9,6.8,7.5,7,0,52.2,Medium
EMP2018,23,1,Operations,Bachelor,Hybrid,1,351070,19,6,144,0.7,1,7.3,8.9,7.3,12,0,58.3,Medium
EMP2019,26,5,HR,MBA,Hybrid,2,672229,55,5,173,0.87,3,4.9,6.7,10.0,17,0,47.9,Low
EMP2020,24,0,HR,MBA,Onsite,1,349941,24,7,168,0.82,2,6.8,7.7,5.8,0,2,56.7,Medium
EMP2021,24,3,Finance,Bachelor,Remote,1,456015,42,4,191,0.8,0,5.5,5.0,5.6,5,1,48.4,Low
EMP2022,53,33,Finance,Master,Hybrid,6,2105253,22,3,206,0.82,4,8.5,5.1,6.5,15,0,54.7,Medium
EMP2023,52,29,IT,Bachelor,Remote,6,1986343,46,7,178,0.85,6,7.9,8.7,9.4,25,1,74.0,Medium
EMP2024,51,28,Operations,Bachelor,Onsite,6,1980640,20,5,157,0.85,3,7.9,7.7,6.2,8,0,47.7,Low
EMP2025,24,0,IT,Master,Hybrid,1,341535,36,5,182,0.68,4,9.5,6.7,7.6,25,2,64.6,Medium
EMP2026,24,0,Marketing,Bachelor,Remote,1,328336,36,3,170,0.89,3,6.3,9.8,8.5,6,1,65.1,Medium
EMP2027,32,5,IT,MBA,Onsite,2,575152,70,4,166,0.81,6,5.9,9.7,8.1,0,2,56.1,Medium
EMP2028,42,20,IT,Diploma,Onsite,6,1613359,44,7,154,0.73,4,6.2,7.6,8.4,18,0,40.4,Low
EMP2029,34,7,Sales,MBA,Onsite,2,548404,26,10,162,0.81,3,4.2,4.7,9.0,16,1,47.4,Low
EMP2030,39,14,HR,Master,Onsite,4,1179142,45,4,167,0.82,1,4.4,6.7,7.4,18,2,50.8,Medium
EMP2031,28,8,Sales,Master,Hybrid,3,948516,67,2,184,0.91,6,7.8,5.7,6.4,18,1,37.1,Low
EMP2032,48,21,IT,Diploma,Onsite,6,1539581,11,2,179,0.65,3,4.6,7.0,7.2,14,1,37.1,Low
EMP2033,33,12,Operations,Bachelor,Onsite,4,1057931,22,7,203,0.94,6,5.1,5.5,6.5,10,1,36.4,Low
EMP2034,24,0,Marketing,Bachelor,Hybrid,1,319604,31,5,182,0.78,7,6.6,5.1,10.0,10,3,46.0,Low
EMP2035,48,22,Operations,Master,Onsite,6,1636870,29,6,178,0.72,9,6.1,3.5,6.3,8,1,42.6,Low
EMP2036,54,33,IT,Bachelor,Onsite,6,2206818,30,6,164,0.72,2,8.2,7.2,7.7,9,0,70.0,Medium
EMP2037,22,0,HR,Bachelor,Hybrid,1,343622,15,7,151,0.66,4,6.9,3.5,4.9,0,0,24.2,Low
EMP2038,37,14,HR,Bachelor,Onsite,4,1167615,56,5,160,0.57,3,5.5,6.4,7.2,2,0,44.9,Low
EMP2039,51,24,Sales,Master,Onsite,6,1789863,14,2,157,0.86,4,8.4,7.9,6.6,11,1,58.4,Medium
EMP2040,47,26,HR,Bachelor,Onsite,6,1840837,32,5,124,1.0,5,8.0,5.8,7.9,0,1,66.4,Medium
EMP2041,52,27,IT,Bachelor,Onsite,6,2043993,51,4,152,0.59,6,4.5,5.3,8.0,0,0,24.6,Low
EMP2042,36,13,HR,Bachelor,Hybrid,4,1122567,35,3,199,0.67,8,7.2,6.8,9.0,9,2,39.8,Low
EMP2043,35,15,IT,Bachelor,Onsite,4,1214764,20,7,177,0.87,3,5.7,5.7,8.9,11,2,54.4,Medium
EMP2044,47,22,Finance,MBA,Onsite,6,1574476,15,7,163,0.77,4,5.6,7.2,6.9,9,0,49.1,Low
EMP2045,27,1,IT,Bachelor,Remote,1,337827,32,1,177,0.88,8,9.8,5.4,5.7,0,1,45.4,Low
EMP2046,30,6,IT,Master,Remote,2,717368,24,7,135,0.77,6,7.0,6.7,5.8,24,0,47.4,Low
EMP2047,43,22,Sales,MBA,Onsite,6,1593227,38,4,175,0.71,7,6.5,6.4,7.4,1,0,39.1,Low
EMP2048,46,25,Finance,Bachelor,Onsite,6,1687122,14,4,193,0.75,4,6.9,6.9,7.2,5,0,55.7,Medium
EMP2049,26,3,HR,MBA,Hybrid,1,456615,47,5,168,0.49,8,8.2,9.4,7.4,2,3,57.7,Medium
EMP2050,40,16,Sales,Master,Remote,5,1388537,37,5,138,0.64,5,5.7,7.2,6.3,22,2,31.4,Low
EMP2051,35,11,Marketing,Master,Remote,3,957119,38,3,163,0.89,4,6.0,7.7,9.0,15,1,69.5,Medium
EMP2052,40,19,HR,Bachelor,Onsite,5,1438193,57,5,193,0.92,5,7.9,6.0,4.9,8,0,52.5,Medium
EMP2053,56,32,Sales,Bachelor,Onsite,6,2017075,28,4,175,0.95,4,4.4,7.2,6.2,8,2,33.6,Low
EMP2054,24,2,Operations,Diploma,Hybrid,1,432612,24,4,144,0.83,4,8.4,6.5,5.5,13,0,31.6,Low
EMP2055,57,32,Sales,MBA,Remote,6,2143063,27,5,213,0.51,6,4.2,6.9,6.7,2,1,41.6,Low
EMP2056,38,12,Operations,Diploma,Remote,4,980913,32,6,147,0.7,3,6.4,7.9,8.7,15,2,52.6,Medium
EMP2057,49,24,Marketing,Diploma,Onsite,6,1806726,34,6,166,0.94,3,4.2,6.1,6.6,8,1,62.4,Medium
EMP2058,37,17,IT,Bachelor,Hybrid,5,1403284,23,7,151,0.97,2,5.1,6.3,7.1,16,0,58.1,Medium
EMP2059,33,6,Finance,MBA,Onsite,2,716615,5,3,151,0.94,7,8.9,6.2,7.9,16,0,46.6,Low
EMP2060,49,29,Sales,Master,Hybrid,6,2004176,27,4,162,0.75,8,8.5,6.1,6.5,7,0,39.3,Low
EMP2061,46,19,Operations,MBA,Remote,5,1487684,40,5,181,0.62,5,8.6,7.2,7.5,0,2,63.8,Medium
EMP2062,27,7,Finance,Bachelor,Hybrid,2,731036,37,8,193,0.78,2,4.5,6.4,7.4,10,2,61.0,Medium
EMP2063,47,23,IT,Bachelor,Onsite,6,1748423,53,5,163,0.78,3,5.1,9.1,5.4,0,0,58.7,Medium
EMP2064,49,29,Sales,MBA,Hybrid,6,1884062,64,5,152,0.97,2,7.3,10.0,6.3,13,1,79.4,High
EMP2065,35,15,IT,MBA,Hybrid,4,1129947,46,3,179,0.81,4,7.9,6.0,7.5,10,1,55.1,Medium
EMP2066,55,30,Marketing,Master,Remote,6,1983199,56,10,179,0.78,4,5.5,7.3,8.8,7,1,65.8,Medium
EMP2067,45,20,Sales,Bachelor,Onsite,6,1563508,47,6,174,0.79,7,5.9,8.5,8.8,2,1,70.1,Medium
